Date/Time,temp_iat,o3_iat,co_iat,no_iat,no2_iat,nox_iat,so2_iat,ch4_iat,nmhc_iat,thc_iat,pm10_iat,pts_iat,at_iat,rh_iat,bp_iat,sr_iat,ws_iat,wd_iat,rain_iat,co_envcity,no2_envcity,o3_envcity,h2s_envcity,nh3_envcity,so2_envcity,temperatura_envcity,umidade_envcity,co_thermo,o3_thermo,no2_thermo,so2_thermo,no_thermo,rh_thermo,pressure_thermo,sensorTemp_thermo
2022-10-07 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,98.8368061206959,-1.0752669892929219,461.29391083893955,56.96007693255389,1695.0208581995082,29.629858440823025,19.618518970630788,55.907407407407405,,,,,,,,
2022-10-07 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,87.1125,-0.8724357751282779,374.30086198286574,54.33591433438388,1647.8466064453125,26.91567823236639,19.458181658658113,54.0,,,,,,,,
2022-10-07 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,77.1944438793041,-0.7840501759891156,336.2250679863824,51.65382434703685,1609.3159925672744,24.230556152485036,19.27962956605134,51.96296296296296,,,,,,,,
2022-10-07 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,74.13068181818181,-1.7521985018795188,751.7788945978338,47.51364087191495,1573.0341064453125,23.015680347789417,19.15090945850719,49.127272727272725,,,,,,,,
2022-10-07 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,76.9930561206959,-1.075269725587633,462.0016722502532,49.103126737806534,1577.7048746744792,22.697218259175617,19.38518474720143,47.074074074074076,,,,,,,,
2022-10-07 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,69.53419638579746,-0.8863368914374765,381.7676616164873,48.891044400772955,1584.5259595187206,21.146934257363373,19.399999618530277,46.18867924528302,,,,,,,,
2022-10-07 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,429.3477289373224,-0.05864836411042644,27.38482000177557,55.80659290660511,1627.3647882634943,33.68954642902721,19.66000002080744,46.527272727272724,,,,,,,,
2022-10-07 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,611.6745248470667,0.04945038708875761,-20.24102696832621,75.79694935060897,1702.37855846477,46.38372255721182,20.20566040614866,45.54716981132076,,,,,,,,
2022-10-07 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,436.00346600567855,-1.8257168470709413,782.7882729989511,78.21181120695891,1792.065990306713,42.97777352509675,20.955555597941082,43.75925925925926,,,,,,,,
2022-10-07 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,343.2847137451172,-0.7392445634360667,317.3011122809516,82.37501638906973,1879.9166847511574,38.22638377436885,21.507407435664422,42.05555555555556,,,,,,,,
2022-10-07 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,292.9131921838831,-0.6832446293146522,293.42193010118274,83.72396341959636,1971.038198965567,35.36666700575087,21.82962912100333,41.0,,,,,,,,
2022-10-07 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,270.68749186197914,-0.24193870226542155,104.55814615885417,82.22500203450521,2032.075,31.82499796549479,22.03333346048991,40.86666666666667,,,,,,,,
2022-10-07 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,17.1875,27.75,298.975,0.0,84.085,92.515,22.7275
2022-10-10 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795.6666666666667,0.0095,5.424333333333333,67.339,0.0,75.11449999999999,93.08183333333334,26.075166666666668
2022-10-10 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5,0.0,2.2018333333333335,38.80733333333333,0.0,69.14683333333333,93.12666666666668,28.285166666666665
2022-10-10 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.6666666666666,0.09083333333333334,8.6935,40.126666666666665,0.0,68.16166666666666,93.1455,28.458333333333332
2022-10-10 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,6.144000053405762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,0.3706666666666667,10.390166666666666,38.450833333333335,0.0,67.601,93.20533333333333,28.237666666666666
2022-10-10 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,487.2973454236984,2.555443561449647,-1093.9390562057495,301.3734497070312,4428.473474121094,70.26094465255737,21.787499523162843,72.0,528.6666666666666,0.13616666666666666,10.781333333333333,38.116499999999995,0.0,67.291,93.24983333333333,27.84283333333333
2022-10-10 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,319.3541615804036,5.622762622380698,-2407.5426610310874,173.05903484203196,3861.4896240234375,59.350001653035484,22.161111690379954,74.0,502.6666666666667,0.007333333333333333,10.3645,37.63066666666667,0.0,66.95083333333334,93.27399999999999,27.6435
2022-10-10 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,277.8506921838831,3.057797540117193,-1308.0135226779514,146.36285428647642,2978.1180826822915,54.74791802300347,21.91296280754937,73.07407407407408,496.3333333333333,0.0,10.571833333333334,37.171,0.0,66.63033333333334,93.2965,27.526166666666665
2022-10-10 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,257.2499950062145,2.382693468711593,-1019.2395595203747,128.75569291548297,2478.297736150568,52.4559138211337,21.62545502402566,71.50909090909092,473.1666666666667,0.09083333333333334,10.788833333333335,35.864000000000004,0.0,66.48583333333333,93.28316666666666,27.422666666666665
2022-10-11 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,250.33680499041523,2.6209659115583808,-1121.5173984103733,116.70660428647642,2190.5034857855903,51.14097157231084,21.4388886557685,69.83333333333333,397.8333333333333,1.8125,9.726166666666668,31.509666666666664,0.0,66.376,93.22516666666667,27.238333333333333
2022-10-11 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,255.57613247958096,3.4274184413931588,-1466.8386341441762,110.59035367098721,2022.7988725142045,52.24250224720348,21.27636323408647,68.21818181818182,368.3333333333333,0.8125,8.750333333333334,30.341833333333334,0.0,66.18666666666667,93.17333333333333,27.107666666666667
2022-10-11 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,249.3920537775213,1.3379675854336133,-570.7813817804509,104.8835352117365,1956.846590909091,49.52954760464755,21.127273212779652,68.0,350.5,0.2703333333333333,8.099166666666667,30.09333333333333,0.0,66.021,93.13766666666668,27.075499999999998
2022-10-11 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.8333333333333,0.011166666666666667,7.533333333333333,30.434666666666665,0.0,65.84083333333334,93.09483333333333,27.032666666666668
2022-10-11 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3333333333333,0.017666666666666667,7.425666666666667,30.449166666666667,0.0,65.76483333333333,93.0685,26.955499999999997
2022-10-11 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.3333333333333,0.3411666666666667,7.3790000000000004,29.512833333333333,0.0,65.81750000000001,93.12083333333334,26.894833333333334
2022-10-11 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.3333333333333,1.3653333333333333,7.8340000000000005,28.725166666666667,0.0,66.03833333333334,93.12316666666668,26.849
2022-10-11 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1666666666667,1.8335,8.634500000000001,27.085500000000003,0.0,66.37316666666666,93.14633333333333,26.82133333333333
2022-10-11 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.3333333333333,1.8351666666666666,9.897833333333333,26.912166666666668,0.0,66.78333333333333,93.17133333333332,26.862333333333332
2022-10-11 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.1666666666667,2.5233333333333334,10.110666666666667,25.676333333333332,0.0,67.34383333333334,93.25166666666668,26.913
2022-10-11 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.1666666666667,0.9133333333333333,8.0235,22.800166666666666,0.0,67.10716666666666,93.32483333333333,26.810166666666664
2022-10-11 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.1666666666667,1.2723333333333333,8.392999999999999,24.15666666666667,0.0,66.71316666666667,93.29583333333333,26.686500000000002
2022-10-11 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.8333333333333,0.6256666666666667,9.5895,30.94516666666667,0.0,66.4495,93.2245,26.656499999999998
2022-10-11 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3333333333333,0.164,9.526166666666667,31.682333333333336,0.0,66.25216666666667,93.21566666666666,26.644166666666663
2022-10-11 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.5,0.2743333333333334,9.199166666666667,30.654666666666667,0.0,66.26216666666667,93.20033333333335,26.600166666666667
2022-10-11 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8333333333333,0.11116666666666666,8.021166666666666,28.646,0.0,66.03333333333333,93.14016666666666,26.567
2022-10-11 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.1666666666667,0.00016666666666666666,8.762666666666666,28.221166666666665,0.0,65.81116666666667,93.16333333333334,26.50766666666667
2022-10-11 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.6666666666667,0.065,8.554166666666667,27.299666666666667,0.0,65.55166666666666,93.22600000000001,26.44383333333333
2022-10-11 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,0.0605,9.333833333333333,28.990666666666666,0.0,65.6065,93.21216666666668,26.297
2022-10-11 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.5,0.10433333333333333,13.2335,29.318833333333334,0.0,65.97283333333333,93.18283333333333,26.148000000000003
2022-10-11 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.1666666666667,0.324,12.6815,25.959166666666665,0.0,65.69,93.2825,26.078166666666668
2022-10-11 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.6666666666667,1.6403333333333334,10.083499999999999,23.140833333333333,0.0,65.53216666666667,93.2715,26.0045
2022-10-11 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3333333333333,1.4609999999999999,8.9445,22.445,0.0,65.42633333333333,93.2825,25.942666666666664
2022-10-11 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1666666666667,2.1795,8.3565,21.846666666666668,0.0,65.45649999999999,93.23216666666667,25.875999999999998
2022-10-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.5,3.6106666666666665,7.6885,20.301,0.0,65.71766666666666,93.15100000000001,25.831833333333332
2022-10-12 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6666666666667,4.433000000000001,6.7108333333333325,18.654,0.0,66.03933333333333,93.118,25.834833333333332
2022-10-12 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5,3.15,5.570833333333334,17.046166666666668,0.0,66.01233333333333,93.10083333333334,25.837666666666667
2022-10-12 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.83333333333334,1.0325,4.6455,16.81983333333333,0.0,65.705,93.08416666666668,25.7885
2022-10-12 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.83333333333334,0.14783333333333334,4.211666666666667,17.819166666666668,0.0,65.40299999999999,93.09316666666668,25.693833333333334
2022-10-12 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.83333333333334,0.019333333333333334,4.059333333333333,18.765666666666668,0.0,65.17316666666666,93.14083333333333,25.625833333333333
2022-10-12 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.5,0.007166666666666667,4.027333333333334,19.386833333333335,0.0,65.02066666666667,93.2165,25.568499999999997
2022-10-12 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,0.010166666666666666,4.1415,19.625333333333334,0.0,64.882,93.28383333333333,25.518833333333337
2022-10-12 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.5,0.001,4.201333333333333,19.708833333333335,0.0,64.74016666666667,93.34883333333333,25.50883333333333
2022-10-12 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,0.0,3.99,19.091,0.0,64.57883333333334,93.36633333333333,25.531833333333335
2022-10-12 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.33333333333334,0.0,3.7755,19.0625,0.0,64.282,93.33433333333333,25.762
2022-10-12 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.83333333333334,0.009000000000000001,4.166166666666666,19.266666666666666,0.0,64.20516666666667,93.3195,26.048333333333336
2022-10-12 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.83333333333334,0.0485,4.722333333333333,20.140666666666668,0.0,64.25633333333333,93.32266666666666,26.235666666666667
2022-10-12 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.1666666666667,0.10216666666666667,4.711333333333333,19.978833333333334,0.0,64.33216666666667,93.28633333333333,26.38566666666667
2022-10-12 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,0.035,4.5945,20.854333333333333,0.0,64.32933333333332,93.24916666666667,26.5075
2022-10-12 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5,0.023,4.266,21.212833333333332,0.0,64.17333333333333,93.163,26.733166666666666
2022-10-12 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.5,0.021333333333333333,4.369,22.587833333333332,0.0,64.13266666666667,93.12416666666667,26.834333333333333
2022-10-12 17:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.6666666666667,0.08183333333333334,5.231166666666667,24.257166666666667,0.0,64.45116666666667,93.1095,26.808666666666667
2022-10-12 18:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6666666666667,0.0145,5.034166666666667,24.74566666666667,0.0,64.625,93.13766666666668,26.702166666666667
2022-10-12 19:00:00+00:00,,,,,,,,,,,,,,,,,,,,125.44455514055618,0.8965402622806266,-383.16730255776264,63.95239761027884,4438.026606133643,33.593882378111495,19.525531728216944,69.48936170212765,314.6666666666667,0.0,5.0649999999999995,25.995,0.0,64.80783333333333,93.16916666666667,26.562
2022-10-12 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,166.00909201882104,2.162754810398275,-924.4229866721413,75.26978385231712,4533.488698508523,34.29227124994451,19.994545433738015,72.0,326.1666666666667,0.006666666666666667,5.118666666666667,26.23033333333333,0.0,65.11033333333333,93.193,26.426499999999997
2022-10-12 21:00:00+00:00,,,,,,,,,,,,,,,,,,,,125.74528445837633,2.2747994096211666,-973.5570753565374,63.44068692765146,4533.589668705778,36.29622326257094,19.932075212586604,71.0,337.0,0.0,5.418666666666667,26.38883333333333,0.0,65.2995,93.23166666666665,26.357666666666667
2022-10-12 22:00:00+00:00,,,,,,,,,,,,,,,,,,,,108.87500339084201,1.904120053406115,-814.6150368584526,58.244102831240056,4533.958351417824,37.75763988494873,19.864814299124262,70.4074074074074,340.0,0.008166666666666666,5.682666666666666,25.369666666666667,0.0,65.62583333333333,93.23216666666667,26.33966666666667
2022-10-12 23:00:00+00:00,,,,,,,,,,,,,,,,,,,,111.5522743918679,1.5579170170155439,-666.279041220925,58.768074382435195,4534.115980113636,38.11454551003196,19.79272662076083,70.01818181818182,331.1666666666667,0.012,5.342666666666667,24.060333333333332,0.0,65.767,93.18416666666667,26.237166666666667
2022-10-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,116.92571157779334,2.3546902708849817,-1007.4994823527786,59.38326025908848,4533.7771594929245,38.31768759241644,19.74150956351802,69.35849056603773,316.8333333333333,0.021666666666666667,4.900666666666667,23.362333333333332,0.0,65.818,93.09533333333334,26.140333333333334
2022-10-13 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,116.49204600941052,1.8658393450758675,-797.9404724121093,59.46557471535423,4533.84326171875,39.42295601584694,19.701818917014382,68.45454545454545,300.1666666666667,0.3011666666666667,4.5095,22.1165,0.0,65.87266666666667,93.04233333333333,26.0295
2022-10-13 02:00:00+00:00,,,,,,,,,,,,,,,,,,,,114.40330534161262,2.000908322491736,-855.8791538454452,57.695404484586895,4533.720546506486,38.36650963549344,19.639623174127543,67.58490566037736,282.6666666666667,0.36000000000000004,4.167333333333334,21.192833333333333,0.0,65.88016666666667,93.0005,25.935833333333335
2022-10-13 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,109.39236337167246,1.8705233823921945,-799.9355328877767,57.05694763748734,4532.843813295717,36.94166405995687,19.538889037238228,66.70370370370371,272.5,0.4553333333333333,3.9331666666666667,20.671333333333333,0.0,65.85866666666666,93.00783333333334,25.8375
2022-10-13 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,101.11705100319602,1.063052548603578,-453.73716347434305,54.30148093483665,4532.898908025568,35.760911005193535,19.432727016102188,65.98181818181818,258.1666666666667,1.9656666666666667,4.329833333333334,19.697666666666667,0.0,66.16783333333333,93.04983333333332,25.789833333333334
2022-10-13 05:00:00+00:00,,,,,,,,,,,,,,,,,,,,94.8502358490566,1.612898605893243,-689.2858627607237,53.598352396263266,4533.115593676297,33.6910346768937,19.332074831116874,65.0,243.83333333333334,2.756,4.5565,17.678166666666666,0.0,66.46083333333334,93.14266666666667,25.754166666666666
2022-10-13 06:00:00+00:00,,,,,,,,,,,,,,,,,,,,90.90625226056135,0.8624515478257779,-367.6055742899577,51.82083871629503,4532.659749348958,32.64583389847367,19.24629635281033,65.14814814814815,245.16666666666666,1.8436666666666668,4.8835,16.751833333333334,0.0,66.45533333333334,93.21583333333334,25.721833333333333
2022-10-13 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,82.70165439821639,1.4645502519495082,-624.3409454057802,50.28703416068599,4533.56843307783,29.940328669997882,19.11886837797345,67.50943396226415,264.6666666666667,1.4025,5.035166666666667,16.708166666666667,0.0,66.1675,93.289,25.990000000000002
2022-10-13 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,77.77430668583622,1.6801047769409638,-716.2003816675257,48.27222569783529,4533.493127893518,27.79444182360614,19.083333651224773,69.12962962962963,305.5,2.7171666666666665,6.6135,17.647166666666667,0.0,66.24216666666668,93.36516666666667,26.517166666666665
2022-10-13 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,79.34787966170401,1.6585505093043704,-707.8505214475235,48.645522783387385,4532.6167637087265,27.64292274331147,19.086792783917122,68.18867924528301,307.6666666666667,3.005333333333333,6.169,17.407500000000002,0.0,66.23516666666667,93.396,26.9225
2022-10-13 10:00:00+00:00,,,,,,,,,,,,,,,,,,,,86.45518752763856,1.658552366045286,-708.3483765800045,49.618752245633104,4531.474084242335,29.431603341732384,19.366037476737546,65.0377358490566,315.8333333333333,2.3015,6.3229999999999995,19.859166666666667,0.0,66.4165,93.38650000000001,27.303333333333335
2022-10-13 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,102.05795399058948,3.680352813547308,-1573.1935530229048,54.83330119739879,4532.326180752841,32.55158850929954,19.670909361405805,66.36363636363636,354.1666666666667,2.8748333333333336,5.375,20.624333333333333,0.0,66.47366666666667,93.387,27.919333333333334
2022-10-13 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,132.67924125239534,3.6556575894355774,-1562.3016328631707,64.13833524596016,4532.797197449882,33.23112656935206,19.94716960978958,68.0,387.1666666666667,6.2335,5.5915,20.345333333333333,0.0,66.67183333333334,93.35483333333333,28.627666666666666
2022-10-13 13:00:00+00:00,,,,,,,,,,,,,,,,,,,,168.78124886971932,3.057793845733007,-1306.8136479413067,78.63889821370442,4533.038221571181,34.011808995847346,20.29444443738019,69.55555555555556,366.5,6.971500000000001,5.586,19.3825,0.0,67.01466666666667,93.2495,28.924
2022-10-13 14:00:00+00:00,,,,,,,,,,,,,,,,,,,,182.99318292791193,2.9655434226447888,-1267.4423976551402,81.4170596036044,4533.096617542614,36.304320248690516,20.807272789695045,70.23636363636363,359.0,5.230333333333333,4.532166666666667,18.910166666666665,0.0,66.75766666666667,93.15,29.32133333333333
2022-10-13 15:00:00+00:00,,,,,,,,,,,,,,,,,,,,191.8584940208579,2.434569973428294,-1038.6963112309295,82.78715745458064,4533.115593676297,36.72217109968077,21.267924398746132,71.77358490566037,372.1666666666667,3.904333333333333,4.200833333333334,21.741833333333332,0.0,66.34816666666667,93.03383333333333,29.946666666666665
